"Geneid","SRR1178046","SRR1178036","SRR1178020","SRR1178002","SRR1177999","SRR1177997","SRR1177989","SRR1177988","SRR1177987"
"NM_001000528",0,0,0,0,0,0,0,0,0
"NM_001000529",0,0,0,0,0,0,0,0,0
"NM_001000530",0,0,0,0,0,0,0,0,0
"NM_001000531",0,0,0,0,0,0,0,0,0
"NM_001000532",0,0,0,0,0,0,0,0,0
"NM_001000533",0,0,0,0,0,0,0,0,0
"NM_001000534",0,0,0,0,0,0,0,0,0
"NM_001000535",0,0,0,0,0,0,0,0,0
"NM_001000536",0,0,0,0,0,0,0,0,0
"NM_001000537",0,0,0,0,0,0,0,0,0
"NM_001000538",2,0,0,0,0,0,0,0,0
"NM_001000539",0,0,0,0,0,0,0,0,0
"NM_001000540",0,0,0,0,0,0,0,0,0
"NM_001000541",0,0,0,0,0,0,0,0,0
"NM_001000542",2,0,6,0,0,4,4,0,0
"NM_001000543",0,0,0,0,0,0,0,0,0
"NM_001000544",0,0,0,0,0,0,0,0,0
"NM_001000545",0,0,0,0,0,0,0,0,0
"NM_001000546",0,0,0,0,0,0,0,0,0
"NM_001000547",0,0,0,0,0,0,0,0,0
"NM_001000548",0,0,0,0,0,0,0,0,0
"NM_001000549",0,0,0,0,0,0,0,0,0
"NM_001000550",0,0,0,0,0,0,0,0,0
"NM_001000551",0,0,0,0,0,0,0,0,0
"NM_001000552",0,0,0,1,5,0,0,0,0
"NM_001000553",0,0,0,0,0,0,0,0,0
"NM_001000554",0,0,0,0,0,0,0,0,0
"NM_001000555",0,0,0,0,0,0,0,0,0
"NM_001000556",0,0,0,0,0,0,0,0,0
"NM_001000557",0,0,0,0,0,0,0,0,0
"NM_001000558",0,0,0,0,0,0,0,0,0
"NM_001000559",0,0,0,0,0,0,0,0,0
"NM_001000560",0,0,0,0,0,0,0,0,0
"NM_001000561",0,0,0,0,0,0,0,0,0
"NM_001000562",0,0,0,0,0,0,0,0,0
"NM_001000563",0,0,0,0,0,0,0,0,0
"NM_001000564",0,0,0,0,0,0,0,0,0
"NM_001000565",0,0,0,0,0,0,0,0,0
"NM_001000566",0,0,0,0,0,0,0,0,0
"NM_001000567",0,0,0,0,0,0,0,0,0
"NM_001000568",0,0,0,0,0,0,0,0,0
"NM_001000569",0,0,0,0,0,0,0,0,0
"NM_001000570",0,0,0,0,0,0,0,0,0
"NM_001000571",0,0,0,0,0,0,0,0,0
"NM_001000572",0,0,0,0,0,0,0,0,0
"NM_001000573",0,0,0,0,0,0,0,0,0
"NM_001000574",0,0,0,0,0,0,0,0,0
"NM_001000575",0,0,0,0,0,0,0,0,0
"NM_001000576",0,0,0,0,0,0,0,0,0
"NM_001000577",0,0,0,0,0,0,0,0,0
"NM_001000578",0,0,0,0,0,0,0,0,0
"NM_001000579",0,0,0,0,0,0,0,0,0
"NM_001000580",0,0,0,0,0,0,0,0,0
"NM_001000581",0,0,0,0,0,0,0,0,0
"NM_001000582",0,0,0,0,0,0,0,0,0
"NM_001000583",0,0,0,0,0,0,0,0,0
"NM_001000584",0,0,0,0,0,0,0,0,0
"NM_001000585",0,0,0,0,0,0,0,0,0
"NM_001000586",0,0,0,0,0,0,0,0,0
"NM_001000587",0,0,0,0,0,0,0,0,0
"NM_001000588",0,0,0,0,0,0,0,0,0
"NM_001000589",0,0,0,0,0,0,0,0,0
"NM_001000590",0,0,0,0,0,0,0,0,0
"NM_001000591",0,0,0,0,0,0,0,0,0
"NM_001000592",0,0,0,0,0,0,0,0,0
"NM_001000593",0,0,0,0,0,0,0,0,0
"NM_001000594",0,0,0,0,0,0,0,0,0
"NM_001000595",0,0,0,0,0,0,0,0,0
"NM_001000596",0,0,0,0,0,0,0,0,0
"NM_001000597",0,0,0,0,0,0,0,0,0
"NM_001000598",0,0,0,0,0,0,0,0,0
"NM_001000599",0,0,0,0,0,0,0,0,0
"NM_001000600",0,0,0,0,0,0,0,0,0
"NM_001000601",0,0,0,0,0,0,0,0,0
"NM_001000602",0,0,0,0,0,0,0,0,0
"NM_001000603",0,0,0,0,0,0,0,0,0
"NM_001000604",0,0,0,0,0,0,0,0,0
"NM_001000605",0,0,0,0,0,0,0,0,0
"NM_001000606",0,0,0,0,0,0,0,0,0
"NM_001000607",0,0,0,0,0,0,0,0,0
"NM_001000608",0,0,0,0,0,0,0,0,0
"NM_001000609",0,0,0,0,0,0,0,0,0
"NM_001000610",0,0,0,0,0,0,0,0,0
"NM_001000611",0,0,0,0,0,0,0,0,0
"NM_001000613",0,0,0,0,0,0,0,0,0
"NM_001000614",0,0,0,0,0,0,0,0,0
"NM_001000615",0,0,0,0,0,0,0,0,0
"NM_001000616",0,0,0,0,0,0,0,0,0
"NM_001000617",0,0,0,0,0,0,0,0,0
"NM_001000618",0,0,0,0,0,0,0,0,0
"NM_001000619",0,0,0,0,0,0,0,0,0
"NM_001000620",0,0,0,0,0,0,0,0,0
"NM_001000621",0,0,0,0,0,0,0,0,0
"NM_001000622",0,0,0,0,0,0,0,0,0
"NM_001000623",0,0,0,0,0,0,0,0,0
"NM_001000624",0,0,0,0,0,0,0,0,0
"NM_001000625",0,0,0,0,0,0,0,0,0
"NM_001000626",0,0,0,0,0,0,0,0,0
"NM_001000627",0,0,0,0,0,0,0,0,0
"NM_001000628",0,0,0,0,0,0,0,0,0
"NM_001000629",0,0,0,0,0,0,0,0,0
"NM_001000630",0,0,0,0,0,0,0,0,0
"NM_001000631",0,0,0,0,0,0,0,0,0
"NM_001000632",0,0,0,0,0,0,0,0,0
"NM_001000633",0,0,0,0,0,0,0,0,0
"NM_001000634",0,0,0,0,0,0,0,0,0
"NM_001000635",0,0,0,0,0,0,0,0,0
"NM_001000636",0,0,0,0,0,0,0,0,0
"NM_001000637",0,0,0,0,0,0,0,0,0
"NM_001000638",0,0,0,0,0,0,0,0,0
"NM_001000639",0,0,0,0,0,0,0,0,0
"NM_001000640",0,0,0,0,0,0,0,0,0
"NM_001000641",0,0,0,0,0,0,0,0,0
"NM_001000642",0,0,0,0,0,0,0,0,0
"NM_001000643",0,0,0,0,0,0,0,0,0
"NM_001000644",0,0,0,0,0,0,0,0,0
"NM_001000645",0,0,0,0,0,0,0,0,0
"NM_001000646",0,0,0,0,0,0,0,0,0
"NM_001000647",0,0,0,0,0,0,0,0,0
"NM_001000648",0,0,0,0,0,0,0,0,0
"NM_001000649",0,0,0,0,0,0,0,0,0
"NM_001000650",0,0,0,0,0,0,0,0,0
"NM_001000651",0,0,0,0,0,0,0,0,0
"NM_001000652",0,0,0,0,0,0,0,0,0
"NM_001000654",0,0,0,0,0,0,0,0,0
"NM_001000655",0,0,0,0,0,0,0,0,0
"NM_001000656",0,0,0,0,0,0,0,0,0
"NM_001000657",0,0,0,0,0,0,0,0,0
"NM_001000658",0,0,0,0,0,0,0,0,0
"NM_001000659",0,0,0,0,0,0,0,0,0
"NM_001000660",0,0,0,0,0,0,0,0,0
"NM_001000661",0,0,0,0,0,0,0,0,0
"NM_001000662",0,0,0,0,0,0,0,0,0
"NM_001000663",0,0,0,0,0,0,0,0,0
"NM_001000664",0,0,0,0,0,0,0,0,0
"NM_001000665",0,0,0,0,0,0,0,0,0
"NM_001000666",0,0,0,0,0,0,0,0,0
"NM_001000667",0,0,0,0,0,0,0,0,0
"NM_001000668",0,0,0,0,0,0,0,0,0
"NM_001000669",0,0,0,0,0,0,0,0,0
"NM_001000670",0,0,0,0,0,0,0,0,0
"NM_001000671",0,0,0,0,0,0,0,0,0
"NM_001000672",0,0,0,0,0,0,0,0,0
"NM_001000673",0,0,0,0,0,0,0,0,0
"NM_001000674",0,0,0,0,0,0,0,0,0
"NM_001000675",0,0,0,0,0,0,0,0,0
"NM_001000676",0,0,0,0,0,0,0,0,0
"NM_001000677",0,0,0,0,0,0,0,0,0
"NM_001000678",0,0,0,0,0,0,0,0,0
"NM_001000679",0,0,0,0,0,0,0,0,0
"NM_001000680",0,0,0,0,0,0,0,0,0
"NM_001000681",0,0,0,0,0,0,0,0,0
"NM_001000682",0,0,0,0,0,0,0,0,0
"NM_001000683",0,0,0,0,0,0,0,0,0
"NM_001000684",0,0,0,0,0,0,0,0,0
"NM_001000685",0,0,0,0,0,0,0,0,0
"NM_001000686",0,0,0,0,0,0,0,0,0
"NM_001000687",0,0,0,0,0,0,0,0,0
"NM_001000688",0,0,0,0,0,0,0,0,0
"NM_001000689",2,0,0,0,0,0,0,0,0
"NM_001000690",0,0,0,0,0,0,0,0,0
"NM_001000691",0,0,0,0,0,0,0,0,0
"NM_001000692",0,0,0,0,0,0,0,0,0
"NM_001000693",0,0,0,0,0,0,0,0,0
"NM_001000694",0,0,0,0,0,0,0,0,0
"NM_001000695",0,0,0,0,0,0,0,0,0
"NM_001000696",0,0,0,0,0,0,0,0,0
"NM_001000697",0,0,0,0,0,0,0,0,0
"NM_001000698",0,0,0,0,0,0,0,0,0
"NM_001000699",0,0,0,0,0,0,0,0,0
"NM_001000700",0,0,0,0,0,0,0,0,0
"NM_001000702",0,0,0,0,0,0,0,0,0
"NM_001000703",0,0,0,0,0,0,0,0,0
"NM_001000704",0,0,0,0,0,0,0,0,0
"NM_001000705",0,0,0,0,0,0,0,0,0
"NM_001000706",0,0,0,0,0,0,0,0,0
"NM_001000707",0,0,0,0,0,0,0,0,0
"NM_001000708",0,0,0,0,0,0,0,0,0
"NM_001000709",0,0,0,0,0,0,0,0,0
"NM_001000710",0,0,0,0,0,0,0,0,0
"NM_001000711",0,0,0,0,0,0,0,0,0
"NM_001000712",0,0,0,0,0,0,0,0,0
"NM_001000713",0,0,0,0,0,0,0,0,0
"NM_001000714",0,0,0,0,0,0,0,0,0
"NM_001000715",0,0,0,0,0,0,0,0,0
"NM_001000716",0,0,0,0,0,0,0,0,0
"NM_001000717",0,0,0,0,0,0,0,0,0
"NM_001000718",0,0,0,0,0,0,0,0,0
"NM_001000719",0,0,0,0,0,0,0,0,0
"NM_001000720",0,0,0,0,0,0,0,0,0
"NM_001000721",0,0,0,0,0,0,0,0,0
"NM_001000722",0,0,0,0,0,0,0,0,0
"NM_001000723",0,0,0,0,0,0,0,0,0
"NM_001000724",0,0,0,0,0,0,0,0,0
"NM_001000725",0,0,0,0,0,0,0,0,0
"NM_001000726",0,0,0,0,0,0,0,0,0
"NM_001000727",0,0,0,0,0,0,0,0,0
"NM_001000728",0,0,0,0,0,0,0,0,0
"NM_001000729",0,0,0,0,0,0,0,0,0
"NM_001000730",0,0,0,0,0,0,0,0,0
"NM_001000732",0,0,0,0,0,0,0,0,0
"NM_001000733",0,0,0,0,0,0,0,0,0
"NM_001000734",0,0,0,0,0,0,0,0,0
"NM_001000735",0,0,0,0,0,0,0,0,0
"NM_001000736",0,0,0,0,0,0,0,0,0
"NM_001000737",0,0,0,0,0,0,0,0,0
"NM_001000738",0,0,0,0,0,0,0,0,0
"NM_001000739",0,0,0,0,0,0,0,0,0
"NM_001000740",0,0,0,0,0,0,0,0,0
"NM_001000742",0,0,0,0,0,0,0,0,0
"NM_001000743",0,0,0,0,0,0,0,0,0
"NM_001000744",0,0,0,0,0,0,0,0,0
"NM_001000745",0,0,0,0,0,0,0,0,0
"NM_001000746",0,0,0,0,0,0,0,0,0
"NM_001000747",0,0,0,0,0,0,0,0,0
"NM_001000748",0,0,0,0,0,0,0,0,0
"NM_001000749",0,0,0,0,5,0,0,0,0
"NM_001000750",44,90,60,128,155,140,10,12,42
"NM_001000751",0,0,0,0,0,0,0,0,0
"NM_001000752",0,0,0,0,0,0,0,0,0
"NM_001000753",0,0,0,0,0,0,0,0,0
"NM_001000754",0,0,0,0,0,0,0,0,0
"NM_001000755",0,0,0,0,0,0,0,0,0
"NM_001000756",0,0,0,0,0,0,0,0,0
"NM_001000757",0,0,0,0,0,0,0,0,0
"NM_001000758",0,0,0,0,0,0,0,0,0
"NM_001000759",0,0,0,0,2,0,1,0,0
"NM_001000760",0,0,0,0,0,0,0,0,0
"NM_001000761",0,0,0,0,0,0,0,0,0
"NM_001000762",0,0,0,0,0,0,0,0,0
"NM_001000764",0,0,0,0,0,0,0,0,0
"NM_001000765",0,0,0,0,0,0,0,0,0
"NM_001000766",0,0,0,0,0,0,0,0,0
"NM_001000767",0,0,0,0,0,0,0,0,0
"NM_001000768",0,0,0,0,0,0,0,0,0
"NM_001000769",0,0,0,0,0,0,0,0,0
"NM_001000770",0,0,0,0,0,0,0,0,0
"NM_001000771",0,0,0,0,0,0,0,0,0
"NM_001000772",0,0,0,0,0,0,0,0,0
"NM_001000773",0,0,0,0,0,0,0,0,0
"NM_001000774",0,0,0,0,0,0,0,0,0
"NM_001000775",0,0,0,0,0,0,0,0,0
"NM_001000776",0,0,0,0,0,0,0,0,0
"NM_001000777",0,0,0,0,0,0,0,0,0
"NM_001000778",0,0,0,0,0,0,0,0,0
"NM_001000779",0,0,0,0,0,0,0,0,0
"NM_001000780",0,0,1,0,0,0,0,0,0
"NM_001000781",0,0,0,0,0,0,0,0,0
"NM_001000782",0,0,0,0,0,0,0,0,0
"NM_001000783",0,0,0,0,0,0,0,0,0
"NM_001000784",0,0,0,0,0,0,0,0,0
"NM_001000785",0,0,0,0,0,0,0,0,0
"NM_001000786",0,0,0,0,0,0,0,0,0
"NM_001000787",0,0,0,0,0,0,0,0,0
"NM_001000788",0,0,2,0,2,0,0,0,0
"NM_001000789",0,0,0,0,0,0,0,0,0
"NM_001000790",0,0,0,0,0,0,0,0,0
"NM_001000791",0,0,0,0,0,0,0,0,0
"NM_001000792",0,0,0,0,0,0,0,0,0
"NM_001000793",0,0,0,0,0,0,0,0,0
"NM_001000794",0,0,0,0,0,0,0,0,0
"NM_001000795",0,0,0,0,0,0,0,0,0
"NM_001000796",0,0,0,0,0,0,0,0,0
"NM_001000797",0,0,0,0,0,0,0,0,0
"NM_001000798",0,0,0,0,0,0,0,0,0
"NM_001000799",0,0,0,0,0,0,0,0,0
"NM_001000800",0,0,0,0,0,0,0,0,0
"NM_001000801",0,0,0,0,0,0,0,0,0
"NM_001000802",0,0,0,0,0,0,0,0,0
"NM_001000803",0,0,0,0,0,0,0,0,0
"NM_001000804",0,0,0,0,0,0,0,0,0
"NM_001000805",0,0,0,0,0,0,0,0,0
"NM_001000806",0,0,0,0,0,0,0,0,0
"NM_001000807",0,0,0,0,0,0,0,0,0
"NM_001000808",0,0,0,0,0,0,0,0,0
"NM_001000809",0,0,0,0,0,0,0,0,0
"NM_001000810",0,0,0,0,0,0,0,0,0
"NM_001000811",0,0,0,0,0,0,0,0,0
"NM_001000812",0,0,0,0,0,0,0,0,0
"NM_001000813",0,0,0,0,0,0,0,0,0
"NM_001000814",0,0,0,0,0,0,0,0,0
"NM_001000815",0,0,0,0,0,0,0,0,0
"NM_001000816",0,0,0,0,0,0,0,0,0
"NM_001000817",0,0,0,0,0,0,0,0,0
"NM_001000818",0,0,0,0,0,0,0,0,0
"NM_001000819",0,0,0,0,0,0,0,0,0
"NM_001000820",0,0,0,0,0,0,0,0,0
"NM_001000821",0,0,0,0,0,0,0,0,0
"NM_001000822",0,0,0,0,0,0,0,0,0
"NM_001000823",0,0,0,0,0,0,0,0,0
"NM_001000824",0,0,0,0,0,0,0,0,0
"NM_001000825",0,0,0,0,0,0,0,0,0
"NM_001000826",0,0,0,0,0,0,0,0,0
"NM_001000827",0,0,0,0,0,0,0,0,0
"NM_001000828",0,0,0,0,0,0,0,0,0
"NM_001000829",0,0,0,0,0,0,0,0,0
"NM_001000830",0,0,0,0,0,0,0,0,0
"NM_001000831",0,0,0,0,0,0,0,0,0
"NM_001000832",0,0,0,0,0,0,0,0,0
"NM_001000833",0,0,0,0,0,0,0,0,0
"NM_001000834",0,0,0,0,0,0,0,0,0
"NM_001000835",0,0,0,0,0,0,0,0,0
"NM_001000836",0,0,0,0,0,0,0,0,0
"NM_001000837",0,0,0,0,0,0,0,0,0
"NM_001000838",0,0,0,0,0,0,0,0,0
"NM_001000839",0,0,0,0,0,0,0,0,0
"NM_001000840",0,0,0,0,0,0,0,0,0
"NM_001000841",0,0,0,0,0,0,0,0,0
"NM_001000842",0,0,0,0,0,0,0,0,0
"NM_001000843",0,0,0,0,0,0,0,0,0
"NM_001000844",0,0,0,0,0,0,0,0,0
"NM_001000845",0,0,0,0,0,0,0,0,0
"NM_001000846",0,0,0,0,0,0,0,0,0
"NM_001000847",0,0,0,0,0,0,0,0,0
"NM_001000848",0,0,0,0,0,0,0,0,0
"NM_001000849",0,0,0,0,0,0,0,0,0
"NM_001000850",0,0,0,0,0,0,0,0,0
"NM_001000851",0,0,0,0,0,0,0,0,0
"NM_001000852",0,0,0,0,0,0,0,0,0
"NM_001000853",0,0,0,0,0,0,0,0,0
"NM_001000854",0,0,0,0,0,0,0,0,0
"NM_001000855",0,0,0,0,0,0,0,0,0
"NM_001000856",0,0,0,0,0,0,0,0,0
"NM_001000857",0,0,0,0,0,0,0,0,0
"NM_001000858",0,0,0,0,0,0,0,0,0
"NM_001000859",0,0,0,0,0,0,0,0,0
"NM_001000862",0,0,0,0,0,0,0,0,0
"NM_001000864",0,0,0,0,0,0,0,0,0
"NM_001000865",0,0,0,0,0,0,0,0,0
"NM_001000867",0,0,0,0,0,0,0,0,0
"NM_001000868",0,0,0,0,0,0,0,0,0
"NM_001000869",0,0,0,0,0,0,0,0,0
"NM_001000870",0,0,0,0,0,0,0,0,0
"NM_001000871",0,0,0,0,0,0,0,0,0
"NM_001000872",0,0,0,0,0,0,0,0,0
"NM_001000873",0,0,0,0,0,0,0,0,0
"NM_001000874",0,0,0,0,0,0,0,0,0
"NM_001000875",0,0,0,0,0,0,0,0,0
"NM_001000876",0,0,0,0,0,0,0,0,0
"NM_001000877",0,0,0,0,0,0,0,0,0
"NM_001000878",0,0,0,0,0,0,0,0,0
"NM_001000879",0,0,0,0,0,0,0,0,0
"NM_001000880",0,0,0,0,0,0,0,0,0
"NM_001000881",0,0,0,0,0,0,0,0,0
"NM_001000882",0,0,0,0,0,0,0,0,0
"NM_001000883",0,0,0,0,0,0,0,0,0
"NM_001000884",0,0,0,0,0,0,0,0,0
"NM_001000885",0,0,0,0,0,0,0,0,0
"NM_001000886",0,0,0,0,0,0,0,0,0
"NM_001000887",0,0,0,0,0,0,0,0,0
"NM_001000888",0,0,0,0,0,0,0,0,0
"NM_001000889",0,0,0,0,0,0,0,0,0
"NM_001000890",0,0,0,0,0,0,0,0,0
"NM_001000891",0,0,0,0,0,0,0,0,0
"NM_001000892",0,0,0,0,0,0,0,0,0
"NM_001000893",0,0,0,0,0,0,0,0,0
"NM_001000894",0,0,0,0,0,0,0,0,0
"NM_001000895",0,0,0,0,0,0,0,0,0
"NM_001000896",0,0,0,0,0,0,0,0,0
"NM_001000897",0,0,0,0,0,0,0,0,2
"NM_001000898",0,0,0,0,0,0,0,0,0
"NM_001000899",0,0,0,0,0,0,0,0,0
"NM_001000900",0,0,0,0,0,0,0,0,0
"NM_001000901",0,0,0,0,0,0,0,0,0
"NM_001000902",0,0,0,0,0,0,0,0,0
"NM_001000903",0,0,0,0,0,0,0,0,0
"NM_001000904",0,0,0,0,0,0,0,0,0
"NM_001000905",0,0,0,0,0,0,0,0,0
"NM_001000906",0,0,0,0,0,0,0,0,0
"NM_001000908",0,0,0,0,0,0,0,0,0
"NM_001000909",0,0,0,0,0,0,0,0,0
"NM_001000910",0,0,0,0,0,0,0,0,0
"NM_001000911",0,0,0,0,0,0,0,0,0
"NM_001000912",0,0,0,0,0,0,0,0,0
"NM_001000913",9,2,10,18,9,17,11,8,1
"NM_001000914",0,0,0,0,0,0,0,0,0
"NM_001000915",0,0,0,0,0,0,0,0,0
"NM_001000916",0,0,0,0,0,0,0,0,0
"NM_001000917",0,0,0,0,0,0,0,0,0
"NM_001000918",0,0,0,0,0,0,0,0,0
"NM_001000919",0,0,0,0,0,0,0,0,0
"NM_001000921",0,0,0,0,0,0,0,0,0
"NM_001000922",0,0,0,0,0,0,0,0,0
"NM_001000923",0,0,0,0,0,0,0,0,0
"NM_001000924",0,0,0,0,0,0,0,0,0
"NM_001000925",0,0,0,0,0,0,0,0,0
"NM_001000926",0,0,0,0,0,0,0,0,0
"NM_001000927",0,0,0,0,0,0,0,0,0
"NM_001000928",0,0,0,0,0,0,0,0,0
"NM_001000929",0,0,0,0,0,0,0,0,0
"NM_001000930",0,0,0,0,0,0,0,0,0
"NM_001000931",0,0,0,0,0,0,0,0,0
"NM_001000932",0,0,0,0,0,0,0,0,0
"NM_001000933",0,0,0,0,0,0,0,0,0
"NM_001000934",0,0,0,0,0,0,0,0,0
"NM_001000935",0,0,0,0,0,0,0,0,0
"NM_001000936",0,0,0,0,0,0,0,0,0
"NM_001000937",0,0,0,0,0,0,0,0,0
"NM_001000938",0,0,0,0,0,0,0,0,0
"NM_001000940",0,0,0,0,0,0,0,0,0
"NM_001000941",0,0,0,0,0,0,0,0,0
"NM_001000942",0,0,0,0,0,0,0,0,0
"NM_001000943",0,0,0,0,0,0,0,0,0
"NM_001000944",0,0,0,0,0,0,0,0,0
"NM_001000945",0,0,0,0,0,0,0,0,0
"NM_001000946",0,0,0,0,0,0,0,0,0
"NM_001000947",0,0,0,0,0,0,0,0,0
"NM_001000948",0,0,0,0,0,0,0,0,0
"NM_001000949",0,0,0,0,0,0,0,0,0
"NM_001000950",0,0,0,0,0,0,0,0,0
"NM_001000951",0,0,0,0,0,0,0,0,0
"NM_001000952",0,0,0,0,0,0,0,0,0
"NM_001000953",0,0,0,0,0,0,0,0,0
"NM_001000954",0,0,0,0,0,0,0,0,0
"NM_001000955",0,0,0,2,0,0,0,0,0
"NM_001000956",0,0,0,0,0,0,0,0,0
"NM_001000957",0,0,0,0,0,0,0,0,0
"NM_001000958",0,0,0,0,0,0,0,0,0
"NM_001000959",0,0,0,0,0,0,0,0,0
"NM_001000960",0,0,0,0,0,0,0,0,0
"NM_001000961",0,0,0,0,0,0,0,0,0
"NM_001000962",0,0,0,0,0,0,0,0,0
"NM_001000963",0,0,0,0,0,0,0,0,0
"NM_001000964",0,0,0,0,0,0,0,0,0
"NM_001000965",0,0,0,0,0,0,0,0,0
"NM_001000966",0,0,0,0,0,0,0,0,0
"NM_001000968",0,0,0,0,0,0,0,0,0
"NM_001000969",0,0,0,0,0,0,0,0,0
"NM_001000970",0,0,0,0,0,0,0,0,0
"NM_001000971",0,0,0,0,0,0,0,0,0
"NM_001000973",0,0,0,0,0,0,0,0,0
"NM_001000974",0,0,0,0,0,0,0,0,0
"NM_001000975",0,0,0,0,0,0,0,0,0
"NM_001000976",0,0,0,0,0,0,0,0,0
"NM_001000977",0,0,0,0,0,0,0,0,0
"NM_001000978",0,0,0,0,0,0,0,0,0
"NM_001000979",0,0,0,0,0,0,0,0,0
"NM_001000980",0,0,0,0,0,0,0,0,0
"NM_001000981",0,0,0,0,0,0,0,0,0
"NM_001000982",0,0,0,0,0,0,0,0,0
"NM_001000983",0,0,0,0,0,0,0,0,0
"NM_001000984",0,0,0,0,0,0,0,0,0
"NM_001000985",0,0,0,0,0,0,0,0,0
"NM_001000986",0,0,0,0,0,0,0,0,0
"NM_001000987",0,0,0,0,0,0,0,0,0
"NM_001000988",0,0,0,0,0,0,0,0,0
"NM_001000991",0,0,0,0,0,0,0,0,0
"NM_001000992",0,0,0,0,0,0,0,0,0
"NM_001000993",0,0,0,0,0,0,0,0,0
"NM_001000995",0,0,0,0,0,0,0,0,0
"NM_001000996",0,0,0,0,0,0,0,0,0
"NM_001000997",0,0,0,0,0,0,0,0,0
"NM_001000998",0,0,0,0,0,0,0,0,0
"NM_001000999",0,0,0,0,0,0,0,0,0
"NM_001001000",0,0,0,0,0,0,0,0,0
"NM_001001001",0,0,0,0,0,0,0,0,0
"NM_001001002",0,0,0,0,0,0,0,0,0
"NM_001001003",0,0,0,0,0,0,0,0,0
"NM_001001004",0,0,0,0,0,0,0,0,0
"NM_001001005",0,0,0,0,0,0,0,0,0
"NM_001001006",0,0,0,0,0,0,0,0,0
"NM_001001007",0,0,0,0,0,0,0,0,0
"NM_001001008",0,0,0,0,0,0,0,0,0
"NM_001001009",0,0,0,0,0,0,0,0,0
"NM_001001010",0,0,0,0,0,0,0,0,0
"NM_001001012",0,0,0,0,0,0,0,0,0
"NM_001001013",0,0,0,0,0,0,0,0,0
"NM_001001014",0,0,0,0,0,0,0,0,0
"NM_001001015",0,0,0,0,0,0,0,0,0
"NM_001001016",0,0,0,0,0,0,0,0,0
"NM_001001017",0,0,0,0,0,0,0,0,0
"NM_001001018",0,0,0,0,0,0,0,0,0
"NM_001001019",0,0,0,0,0,0,0,0,0
"NM_001001020",0,0,0,0,0,0,0,0,0
"NM_001001021",0,0,0,0,0,0,0,0,0
"NM_001001022",0,0,0,0,0,0,0,0,0
"NM_001001023",0,0,0,0,0,0,0,0,0
"NM_001001024",0,0,0,0,0,0,0,0,0
"NM_001001025",0,0,0,0,0,0,0,0,0
"NM_001001026",0,0,0,0,0,0,0,0,0
"NM_001001027",0,0,0,0,0,0,0,0,0
"NM_001001028",0,0,0,0,0,0,0,0,0
"NM_001001029",0,0,0,0,0,0,0,0,0
"NM_001001030",0,0,0,0,0,0,0,0,0
"NM_001001031",0,0,0,0,0,0,0,0,0
"NM_001001032",0,0,0,0,0,0,0,0,0
"NM_001001033",0,0,0,0,0,0,0,0,0
"NM_001001034",0,0,0,0,0,0,0,0,0
"NM_001001035",0,0,0,0,0,0,0,0,0
"NM_001001037",0,0,0,0,0,0,0,0,0
"NM_001001038",0,0,0,0,0,0,0,0,0
"NM_001001039",0,0,0,0,0,0,0,0,0
"NM_001001040",0,0,0,0,0,0,0,0,0
"NM_001001041",2,0,0,0,0,0,0,0,0
"NM_001001042",0,0,0,0,0,0,0,0,0
"NM_001001043",0,0,0,0,0,0,0,0,0
"NM_001001045",0,0,0,0,0,0,0,0,0
"NM_001001046",0,0,0,0,0,0,0,0,0
"NM_001001047",0,0,0,0,0,0,0,0,0
"NM_001001048",0,0,0,0,0,0,0,0,0
"NM_001001049",0,0,0,0,0,0,0,0,0
"NM_001001050",0,0,0,0,0,0,0,0,0
"NM_001001051",0,0,0,0,0,0,0,0,0
"NM_001001052",0,0,0,0,0,0,0,0,0
"NM_001001053",0,0,0,0,0,0,0,0,0
"NM_001001054",0,0,0,0,0,0,0,0,0
"NM_001001055",0,0,0,0,0,0,0,0,0
"NM_001001056",0,0,0,0,0,0,0,0,0
"NM_001001058",0,0,0,0,0,0,0,0,0
"NM_001001059",0,0,0,0,0,0,0,0,0
"NM_001001060",0,0,0,0,0,0,0,0,0
"NM_001001061",0,0,0,0,0,0,0,0,0
"NM_001001062",0,0,0,0,0,0,0,0,0
"NM_001001063",0,0,0,0,0,0,0,0,0
"NM_001001064",0,0,0,0,0,0,0,0,0
"NM_001001065",0,0,0,0,0,0,0,0,0
"NM_001001066",0,0,0,0,0,0,0,0,0
"NM_001001067",0,0,0,0,0,0,0,0,0
"NM_001001068",0,0,0,0,0,0,0,0,0
"NM_001001069",0,0,0,0,0,0,0,0,0
"NM_001001071",0,0,0,0,0,0,0,0,0
"NM_001001073",0,0,0,0,0,0,0,0,0
"NM_001001074",0,0,0,0,0,0,0,0,0
"NM_001001075",0,0,0,0,0,0,0,0,0
"NM_001001076",0,0,0,0,0,0,0,0,0
"NM_001001077",0,0,0,0,0,0,0,0,0
"NM_001001078",0,0,0,0,0,0,0,0,0
"NM_001001079",0,0,0,0,0,0,0,0,0
"NM_001001080",0,0,0,0,0,0,0,0,0
"NM_001001081",0,0,0,0,0,0,0,0,0
"NM_001001082",0,0,0,0,0,0,0,0,0
"NM_001001083",0,0,0,0,0,0,0,0,0
"NM_001001084",0,0,0,0,0,0,0,0,0
"NM_001001085",0,0,0,0,0,0,0,0,0
"NM_001001086",0,0,0,0,0,0,0,0,0
