"","SRR1178020","SRR1178036","SRR1178046","SRR1177973","SRR1178016","SRR1178019"
"NM_001025695",1187.75431784454,1234.02055428828,1139.15996290378,992.979481232453,1131.30446004086,1053.77242383821
"NM_001025696",1125.70745049445,1038.18172827312,1519.3972802218,942.949846909679,1269.75717978821,1209.44335008704
"NM_001025697",527.890807930907,337.409061688764,464.82072055815,779.809734987589,712.302808173872,685.822961795531
"NM_001025698",403.797073230731,414.092939345302,413.605081898988,396.974272343752,325.181716775029,414.759600704916
"NM_001025699",551.527709778559,628.807796783606,713.91496312771,563.377186504283,540.147781645916,532.329251298436
"NM_001025700",104.396316493799,119.15494835862,122.607134971933,121.811283568494,150.294070778375,146.962063241899
"NM_001025701",2058.38020256641,2027.99362602443,1932.22636759565,2124.08425722561,1745.23296734161,1851.72199684793
"NM_001025703",349.629173163194,377.520628462953,377.133339217464,350.207440259419,342.488306743447,328.759578511508
"NM_001025705",425.464233257746,423.530955056876,448.524835530235,463.317917858735,445.416973397728,363.595030539218
"NM_001025706",584.028449819081,621.729284999926,684.427171172435,577.515996204198,728.698524986058,453.949484236089
"NM_001025707",158.564216561336,167.524778880436,154.422910502624,226.220955198631,190.372489652608,163.291181379888
"NM_001025708",50.2284164262616,63.7066060531234,188.566669608732,193.592932814213,73.7807256548384,114.303826965922
"NM_001025709",356.523269535426,322.072286157457,466.372709608428,258.848977583049,347.04267252461,392.987443187598
"NM_001025710",390.008880486267,291.398735094842,239.782308267894,286.038996236731,292.390283150656,301.54438161486
"NM_001025711",336.825851329049,362.183852931646,287.117974301362,345.85703727483,416.269032398286,378.835540801341
"NM_001025712",33.4856109508411,28.3140471347215,20.1758576536092,51.1172350689215,20.0392094371166,26.1265890207821
"NM_001025714",411.676040513282,397.576411850048,370.925383016354,395.886671597605,327.003463087494,385.367188056536
"NM_001025715",99.4719619422044,139.210731745714,129.591085698182,84.8328581994867,117.502637154002,100.151924579665
"NM_001025716",1292.15063433834,1477.0494588613,1346.35050111584,1393.21655581465,1463.77316206575,1395.59529686011
"NM_001025717",1421.16872359011,1573.78911990494,1617.94858491443,1461.73540282192,1371.77497328626,1421.72188588089
"NM_001025718",415.615524154557,494.316072893679,465.596715083289,449.179108158821,539.236908489683,524.708996167374
"NM_001025719",670.697089927141,578.078462333897,752.714689384651,1098.47675360874,1059.34548069848,938.379988996424
"NM_001025720",9566.05115192704,10713.3275846002,6329.78734155731,10840.1166368498,9803.72778053118,9860.61013959352
