"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001048043",575.468772401474,-0.000606744669146824,0.100000503306178,0.971729474971927,0.992360594515436
"NM_001048044",131.54455310263,0.0200825882459308,0.123113503882691,0.741128850892223,0.92223676162007
"NM_001048075",98.00081683146,-0.0465983235353336,0.129781603484753,0.454746479800368,0.784472466603599
"NM_001048184",1058.70397457978,-0.0536063501688514,0.121708496939305,0.434743608441705,0.772997807108084
"NM_001048185",2897.94778539642,-0.158682906962403,0.121331638402922,0.0614288445779985,0.356620246219481
"NM_001048233",188.190426134581,0.0201029350802094,0.118130697843092,0.758668925815879,0.925408688174938
"NM_001048243",1082.8609523573,0.158785092828072,0.137258891596911,0.0713136015107808,0.380951528304411
"NM_001071776",370.748425760612,-0.0923860968997619,0.143242563830334,0.208646674546715,0.592317659970809
"NM_001071777",14.1968342539066,0.0127009508580973,0.13762718010043,0.676607596850727,0.89388183476147
"NM_001076793",247.268470331412,0.0503517222902785,0.12022918150614,0.470550052700987,0.791466962072907
"NM_001077200",339.988417207798,-0.112541375494353,0.142485357950784,0.158713396450983,0.535426516342199
"NM_001077428",197.354480079849,0.103787530618051,0.134112203413269,0.188293407470464,0.568076184912718
"NM_001077429",100.882590133097,0.0724778296579734,0.14290240909117,0.261455365575058,0.64481888571827
"NM_001077585",1391.72059085828,0.0354535912206889,0.100114167929975,0.715957681768462,0.912527097793576
"NM_001077589",830.885290488638,-0.016413156786871,0.141683412768343,0.00474816487315958,0.0998540777106849
"NM_001077592",5.43163049621781,0.00222039151619185,0.138808160719485,0.914983902403431,NA
"NM_001077635",503.729017746288,0.107347360572697,0.140292323385329,0.172640548131657,0.551779406212721
"NM_001077640",1316.31747070804,0.00233087426177153,0.13878099071365,0.911007718574184,0.9756827990849
"NM_001077641",552.295170227351,-0.0148876852987792,0.115584491766358,0.821092837060929,0.947421981544093
"NM_001077642",227.411511894831,-0.0426758316381783,0.129206890640663,0.489318154982899,0.799277204513202
"NM_001077643",31.5255963856735,-0.0601543274353572,0.151294905466715,0.165574375496235,0.54301705540644
"NM_001077644",22.2220246000673,0.0197308455303364,0.13717492379121,0.585649036336325,0.850445611198261
"NM_001077645",183.451430961413,-0.130457974161642,0.160687030631261,0.112944591769643,0.464312583254039
"NM_001077646",9.51251649157495,-0.0135670558956909,0.140118818242672,0.446204869089023,0.779784688009875
"NM_001077648",870.588867449475,-0.0764979813236636,0.110908535952856,0.308008025430231,0.690668961258448
"NM_001077659",477.074167789316,0.104208714966604,0.13869895896643,0.182009901445972,0.562178125389914
"NM_001077660",616.305609561984,-0.0173706217363699,0.10918384677258,0.800283012197234,0.940718979767842
"NM_001077667",6.73163656810869,0.0196280596099647,0.140220058512951,0.410349183979385,NA
"NM_001077668",749.635383504124,-0.00573500407803861,0.114942393362588,0.928953284509829,0.980587230746505
"NM_001077669",1496.87308433139,0.0931174797818312,0.172912707515145,0.085934749363607,0.412955233700393
"NM_001077670",978.938179839991,-0.139301004171949,0.190388865091289,0.0799756771877173,0.399915722856041
"NM_001077671",87.8992005321819,0.0429845307238785,0.135980222942363,0.426778274374784,0.76788545218013
"NM_001077672",135.642026077348,0.0185684761512026,0.125293056943274,0.75620692193362,0.924844085493265
"NM_001077673",19.6698948348884,-0.045871697998681,0.144761208709983,0.248734133024747,0.632063921781938
"NM_001077674",134.474573687286,0.00238900733603583,0.118653963319223,0.972300929143501,0.992501215291722
"NM_001077676",880.654614621577,0.0895117427612102,0.106941012007174,0.237826019071081,0.623892846012821
"NM_001077679",250.155895476695,-0.0893747012981572,0.132091502852093,0.236700901204943,0.623634050184642
"NM_001077683",678.612553741644,0.0825990414119916,0.118553188814838,0.279995233317292,0.664439053081496
"NM_001079531",768.649881443215,0.0291490202381665,0.10648507373501,0.680335792476678,0.895797336962478
"NM_001079698",853.759930664813,-0.0276281892046281,0.10079495173934,0.695142822047453,0.901733118265408
"NM_001079699",437.137675775446,-0.139247292783199,0.205584493439814,0.0638943687441798,0.363641117757125
"NM_001079700",552.727395462183,0.00879455397804927,0.111233081784009,0.897773279390173,0.970676591772717
"NM_001079705",22.8245467527745,-0.00922975199491773,0.133916798052159,0.820250383350718,0.947227136760965
"NM_001079706",35.2321164833978,0.0804720797252281,0.168585358860975,0.0542852678782864,0.340485622528557
"NM_001079709",1004.90005953544,-0.948277542322905,0.692703717947882,0.00331471650645986,0.0845331630968847
"NM_001079711",16.5011175757211,0.00757838062838749,0.136828281121521,0.812385156367828,0.944209520328161
"NM_001079766",1071.63312929756,-0.0187973602336697,0.10386604138361,0.788712510490156,0.935577421327934
"NM_001079884",104.253486297958,0.0188231982268191,0.12859053801165,0.729351223966391,0.918528037613641
"NM_001079886",146.80717920381,0.0374381306408758,0.132341195406798,0.50305772362394,0.806503708686726
"NM_001079887",721.478207276705,-0.0240696013426371,0.0959889711657214,0.733283397548299,0.920417747067467
"NM_001079888",12.494331249016,0.0540424436707107,0.152382940094446,0.0793010310841716,0.398960907640942
"NM_001079889",3369.32139384322,-0.21059294224981,0.263084477763135,0.0353795187590792,0.279059832904493
"NM_001079891",41.7056108992794,0.075056191822534,0.151725923591801,0.199180796703441,0.581473293401622
"NM_001079892",129.404179595052,-0.025407183603468,0.123868279924772,0.678451462298629,0.894937637029633
"NM_001079894",500.177183379473,-0.341500464269468,0.176316047836209,0.0046921893923806,0.0995208724391853
"NM_001079895",241.292350921093,0.00310639294466979,0.120025343970986,0.961581599096165,0.990431821128861
"NM_001079896",28.4912830997645,0.0814587377432005,0.174831605501915,0.00746488360540274,0.130647660616779
"NM_001079897",316.25034653412,-0.023082286307145,0.110360263772553,0.737454338837946,0.92141147796854
"NM_001079899",3083.84974911173,-0.188021699022651,0.133385076493119,0.0380250668959935,0.288315918267472
"NM_001079936",3895.99094448301,0.0903162001747021,0.121034742723531,0.268065914381961,0.652129056126448
"NM_001079937",17.2557100414636,-0.00231255475683616,0.139070241071125,0.89678013106708,0.97033239833036
"NM_001079938",133.528493133832,-0.0282448486865294,0.126000097244362,0.636722342042297,0.874126250399263
"NM_001079939",1155.24038517666,-0.0532457257981164,0.10206862603115,0.453247761558484,0.784290512960894
"NM_001079940",460.792736428139,-0.0227851928353115,0.10394009543226,0.746466189868623,0.924323625396857
"NM_001079941",277.15145935463,-0.0212885614253223,0.116983617769508,0.746300531249224,0.924279928078654
"NM_001079942",6.2057141332785,0.0109110808653325,0.139147102163783,0.61978871357628,NA
"NM_001079943",119.909933829879,0.151178742821036,0.190588135500515,0.0761511989948964,0.393394479920431
"NM_001080147",3434.94045620982,0.202032124516711,0.143853601618508,0.0333624451103643,0.268882731058775
"NM_001080148",8874.03025153383,0.0509565197776228,0.145540443912346,0.235654253732443,0.623472635643613
"NM_001080150",18.971749358472,-0.0164611240053822,0.135765842724149,0.668046029161694,0.889537670108268
"NM_001080151",445.727321085423,-0.107748424232421,0.12822910645839,0.179280300037797,0.559396968177174
"NM_001080153",20.5750408345152,-0.0233807937795213,0.137201073344532,0.540487214303524,0.82913147396867
"NM_001080207",488.089249599573,-0.0115480528009748,0.112454923596844,0.867294235959017,0.962651664389329
"NM_001080380",262.360357814146,-0.0872227355203204,0.166165326384417,0.109845966503649,0.458985099624197
"NM_001080782",115.108062443732,0.166957153204277,0.229579794293705,0.050553952199329,0.328485378262752
"NM_001080783",282.958691051136,0.103208336931908,0.169317697626575,0.122133468109749,0.482450881062172
"NM_001080907",106.275077330455,-0.0811285009255135,0.156734980118666,0.161127713550135,0.538671238456959
"NM_001081444",30.6904881113024,-0.0203522967884627,0.13327496710918,0.658868016597731,0.885709833975712
"NM_001081447",395.088631643348,-0.0355906594382255,0.112339055782323,0.608099108034818,0.861668150041135
"NM_001081451",5.6547121461906,0.0323147577713465,0.144260946703,0.123952134792952,NA
"NM_001081634",288.803855777387,0.00298007322725895,0.11363622626139,0.965565796409335,0.991199467638527
"NM_001081958",611.463718454038,-0.0169513659760114,0.1018989953789,0.808756067311229,0.943860243942507
"NM_001081974",2.54409463885369,-0.0033693283936297,0.139378304705302,0.835880396150289,NA
"NM_001081980",38.4032895847982,0.0110508442904905,0.133811369455993,0.793267805272513,0.93761768508871
"NM_001082409",39.4641935174848,0.0398090591302504,0.140518430121388,0.360578098069678,0.725559272670359
"NM_001082410",81.1830527576046,-0.0178550315717199,0.135926336712349,0.64249909195088,0.877907265009477
"NM_001082549",20.6905546900229,0.00462559181615783,0.134390335529233,0.906911847927219,0.973925486579952
"NM_001082572",326.921358876054,0.187639851575678,0.189975713211755,0.0518728916542427,0.333099845628653
"NM_001082574",407.952843631466,-0.0249464232806435,0.105616086496205,0.722520594568311,0.914655465401285
"NM_001082580",15.6466511935587,-0.0206739937953853,0.137581934301025,0.557544042348995,0.835897484879355
"NM_001082977",212.916039218604,-0.0359331727358606,0.113171433723845,0.604590258669854,0.859896331754598
