"","SRR1177997","SRR1177999","SRR1178002","SRR1178000","SRR1178005","SRR1178007"
"NM_001108928",237.45291447741,262.863150231173,301.238710278433,275.537820025702,223.924887265385,263.838532187257
"NM_001108932",1982.99567245802,2053.01876457923,1630.48085143711,1815.9963659609,2544.74090098497,2707.69883456583
"NM_001108933",415.80643690711,577.53144685827,566.665825628661,581.927365073586,521.721902288422,509.789706260123
"NM_001108934",137.195017253615,135.268993367136,145.352944120363,156.386330284858,93.8791623586836,115.149867861387
"NM_001108935",1749.76414312687,1738.35046795213,1599.93566752776,1621.31134254506,1771.39206352205,1858.04932413229
"NM_001108936",282.83280479976,210.098649272361,166.418588195778,201.068138937674,247.77942852046,214.648297372683
"NM_001108937",1085.95132887669,955.517144635942,1104.89303175551,989.382905883794,1269.67719583465,1296.8334632933
"NM_001108939",172.021444710302,203.383167332148,224.349109403169,346.815943352814,467.8568091318,599.226496832075
"NM_001108940",6.33207771939761,11.5122547546499,6.31969322262447,14.8939362176055,4.61700798485329,4.47183952859757
"NM_001108941",2597.20721123959,2513.50895476523,2331.96679914843,2848.99722791054,4616.23848352248,5575.26593227902
"NM_001108944",937.147502470847,900.833934551355,965.859780857773,871.295268729922,757.18930951594,975.97897711642
"NM_001108945",40.1031588895182,44.1303098928246,46.3444169659128,57.4480396964783,29.2410505707375,29.0669569358842
"NM_001108947",1162.99160779603,1177.12804866295,1125.95867583093,1104.27898527675,838.756450581681,922.316902773249
"NM_001108950",14.7748480119278,21.1058003835248,12.6393864452489,26.5963146742955,43.0920745252974,46.9543150502745
"NM_001108952",160.412635558073,130.472220552699,137.979968693968,143.620099241196,160.825778139056,211.294417726235
"NM_001108953",196.294409301326,183.236721511511,196.963772105129,208.515107046477,217.768876618914,192.289099729696
"NM_001108954",1123.94379519308,795.304932633731,852.105302850533,935.126423948231,1186.5710521073,1419.80905032973
"NM_001108958",963.531159635003,1014.99712753497,930.048185929568,922.360192904569,1072.68485514758,922.316902773249
"NM_001108965",181.519561289398,164.049630253761,193.803925493817,272.346262264786,633.29959525571,524.323184728065
"NM_001108966",749.295863462051,780.914614190418,851.052020646762,788.31476694612,962.646164841911,812.756834322609
"NM_001108968",259.615186495302,443.221808054021,403.407084044195,385.114636483799,28.4715492399286,20.1232778786891
"NM_001108969",258.559840208736,175.561885008411,208.549876346608,291.495608830279,279.328983083624,330.91612511622
"NM_001108970",1027.90728311555,1189.59965798049,1101.7331851442,1377.68910012851,921.093092978231,752.387000686541
"NM_001108971",649.037966238255,616.864983936657,432.898985749776,734.058285010557,970.34117815,590.282817774879
"NM_001108973",4.22138514626507,6.71548194021244,6.31969322262447,4.25541034788728,1.53900266161776,6.70775929289636
"NM_001108976",155.135904125241,220.651549464123,186.430950067422,171.280266502463,182.371815401705,206.822578197638
"NM_001108977",524.507104423436,370.310861274572,707.805640933941,254.260768286265,1175.79803347597,854.121349962136
"NM_001108978",271.223995647531,274.375404985823,280.173066203018,361.709879570419,415.530718636796,235.889535133522
"NM_001108981",187.851639008796,170.765112193974,180.111256844797,185.110350133097,153.130764830967,157.632343383064
"NM_001108982",1381.44828911525,1439.03184433124,1628.37428702957,1490.45747434752,1243.51415058715,1330.37225975778
"NM_001108984",1389.89105940778,1158.90031196809,1122.79882921961,1402.15770962886,1418.96045401158,1515.95360019458
"NM_001108985",111.866706376024,165.968339379536,151.672637342987,129.790015610562,131.584727568319,154.278463736616
"NM_001108986",231.120836758013,287.806368866248,274.906655184164,225.536748438026,299.336017684655,229.181775840626
"NM_001108989",119.254130381988,195.708330829048,146.406226324134,146.811657002111,166.981788785527,192.289099729696
